ID,RollNumber,Name,Age,Course,Address,PhoneNumber,FatherName,MotherName,Income,sem 1,sem 2,sem 3,sem 4,Semester Predicted GPA,Project1,Project2,Project3,Project4,Project1_Status,Project2_Status,Project3_Status,Project4_Status,Project Predicted GPA,Aptitude1,Aptitude2,Aptitude3,Aptitude4,Aptitude5,Aptitude6,Aptitude7,Aptitude8,Aptitude9,Aptitude10,Aptitude11,Aptitude12,Communication1,Communication2,Communication3,Communication4,Communication5,Communication6,Communication7,Communication8,Communication9,Communication10,Communication11,Communication12,LogicalTest1,LogicalTest2,LogicalTest3,LogicalTest4,LogicalTest5,LogicalTest6,LogicalTest7,LogicalTest8,LogicalTest9,LogicalTest10,LogicalTest11,LogicalTest12,Average Score,Rank
f926e964-ae78-469b-affb-af8f97c4cedd,440,Katherine Cooper,18,ECE,"907 Thomas Lights Apt. 297
Lake Benjaminport, NJ 82461",822-434-3715,Susan Nelson,Lisa Williams,95206.2,7.03,6.08,6.5,9.56,8.24,33,80,77,47,Late,On Time,Late,On Time,90.31,48,37,58,72,58,71,40,88,78,52,75,51,51,42,88,65,82,61,78,42,96,37,99,77,68,33,56,87,35,69,36,62,60,56,35,43,53.910000000000004,295
8434717b-5f06-4e87-b99e-edf8c7353d18,317,Holly Charles,25,CIVIL,"Unit 2745 Box 5964
DPO AE 80866",+1-961-482-4715x0812,Taylor Dickerson,Samantha Boyd,87085.41,7.58,8.48,5.03,9.02,5.36,77,78,83,43,Late,On Time,Late,Late,77.18,60,73,89,89,100,31,50,80,51,99,84,80,31,82,92,87,92,42,60,46,93,82,99,62,96,56,75,41,80,32,83,44,92,37,76,45,53.908,296
37c80a3d-02a2-4f04-a4ba-501d584fdf05,155,Travis Vargas,20,ECE,"2039 Sarah Vista
South Sandrastad, NC 60128",001-359-990-5539,Michele Parsons,Erica James,72892.73,8.83,4.96,6.46,4.64,6.68,34,71,53,46,On Time,On Time,On Time,On Time,56.68,45,65,67,32,31,58,54,46,59,66,73,46,91,40,94,97,47,56,38,51,47,91,37,77,77,57,84,95,60,71,51,38,95,83,34,83,53.872,297
538c3926-8255-4ad2-8a75-77e2fddde570,240,Melanie Allen,22,ECE,"3038 Keith Garden Suite 519
Port Todd, UT 54133",931-625-2115x567,Joseph Le,Erik Miller,71042.53,7.57,9.63,4.25,7.89,9.72,48,71,87,71,On Time,Late,On Time,Late,51.42,100,61,60,91,86,42,100,35,56,40,87,51,98,86,44,95,83,86,78,49,57,45,83,72,79,69,98,77,65,63,62,30,69,61,58,85,53.827999999999996,298
b507273f-fcb9-4feb-b570-6a4a90b0aabf,466,Christopher Hudson,18,EEE,"4974 Gonzalez Rapid
Lake Clintontown, KY 46348",220.736.8149x5847,Matthew Barker,Dr. Lindsey Holmes,56846.52,6.48,8.41,8.74,4.58,7.04,36,60,36,51,Late,Late,Late,On Time,63.87,95,55,36,75,47,90,63,38,52,83,67,64,94,72,64,82,43,68,41,92,87,37,77,48,66,75,78,49,75,53,72,45,42,54,89,86,53.782,299
345875fd-497c-48a7-8ac4-d01cc7a9612c,121,David Rosales,20,CIVIL,"58483 Joel Green
East Jillville, MO 41089",337.229.6156,Lori Alexander,Meghan Thomas,57613.51,9.51,6.71,8.63,4.15,7.6,93,72,100,66,On Time,Late,On Time,On Time,57.45,50,84,60,48,51,77,35,47,73,59,58,43,42,34,68,95,37,40,81,37,99,92,56,60,78,66,46,44,60,90,44,32,97,77,57,100,53.61,300
d8638de5-1c3e-4bb4-b52c-7e51098d286f,396,Maria Johnson,25,ECE,"1594 Ellis Green Apt. 985
Cherryview, WA 55163",683.262.3443,Dana Singh,Ebony Bentley,91601.1,9.29,4.26,5.67,9.4,5.15,63,83,65,64,Late,Late,Late,Late,84.56,91,49,98,34,64,31,93,48,81,41,71,70,98,80,55,78,90,45,57,42,42,46,46,58,78,76,40,88,67,60,90,32,57,83,37,50,53.54200000000001,301
4072c0d3-fede-4fc1-9ebb-12024bea43b0,359,Anna Bell,22,CIVIL,"96096 Moore Walk
West Justin, WY 27988",(853)933-7916,Danielle Turner,David Garcia,64689.87,5.55,6.56,7.36,8.68,5.55,83,93,46,82,On Time,On Time,Late,On Time,95.78,64,74,60,51,31,50,84,51,96,50,41,61,93,32,95,100,74,32,84,56,94,79,55,63,49,38,65,35,78,54,88,70,62,50,32,42,53.465999999999994,302
e795f3fb-a655-422f-ab91-821b875050f8,379,Cassandra Foster,24,EEE,"USNV Macdonald
FPO AP 35028",(717)669-7119,Dillon Waters,Matthew Thomas,54545.71,9.6,4.33,6.16,8.12,7.32,76,33,41,50,Late,On Time,On Time,Late,71.42,87,39,69,57,92,91,72,79,94,53,84,69,49,96,64,48,96,66,54,54,87,77,63,50,90,89,95,80,60,42,77,54,62,69,39,69,53.348,303
d5552220-ac63-4010-91b6-5c0f4085f9bc,401,Carlos Odom,21,ECE,"USNV Whitney
FPO AA 89824",9576116926,Jose Wolf,James Baker,98872.51,9.19,4.51,4.46,7.13,6.26,51,30,71,61,On Time,On Time,On Time,Late,62.89,41,51,86,34,62,51,55,46,67,58,95,76,66,69,32,51,82,32,35,70,98,58,74,39,65,92,65,46,93,32,96,65,68,67,75,82,53.23,304
3342c165-301b-42f7-a129-c0a858ab3927,279,Christina Hicks,19,EEE,"012 Matthew Courts
Donnaville, NM 88772",(369)997-6511x917,Michelle Fields,Jill Carlson,54059.03,6.63,9.65,4.75,8.87,8.42,42,50,39,70,On Time,On Time,On Time,Late,97.42,54,37,97,70,78,52,58,73,49,80,58,54,48,31,54,64,97,91,64,97,39,36,51,69,99,52,38,41,75,63,56,78,95,51,81,37,53.168000000000006,305
472a84cc-9525-480c-a047-8c15a0635588,469,Aimee Powell,21,CSE,"440 Justin Estates
North Lisa, MN 88781",001-234-909-3240x246,William Stewart,Samantha Evans,64286.91,6.7,5.11,8.23,7.09,8.74,59,51,39,53,Late,Late,On Time,On Time,52.01,80,76,83,47,82,78,38,32,51,64,70,89,90,36,86,85,30,67,95,30,95,40,73,79,80,51,77,48,63,58,42,43,36,78,50,37,53.15,306
7f9b407d-0eb0-4425-83a1-a36ae0764d67,160,Julie Carter,23,CIVIL,"953 Vaughn Course
Phillipsview, WV 99089",576-611-9214,Heidi Ramsey,Tyler Brown,83201.85,4.69,9.45,6.65,4.9,7.72,96,85,75,70,Late,Late,On Time,Late,67.0,36,57,71,48,75,43,97,36,62,72,83,31,69,60,35,39,75,42,58,90,34,90,36,67,95,88,31,83,51,92,59,44,100,33,54,93,53.144000000000005,307
8271656b-83a5-496a-8666-b9bd8f907128,470,Michael Anderson,19,ECE,"103 Clay Burgs Suite 943
Laurashire, CA 03553",001-354-735-7790x438,Jessica Adams,Randy Banks,67012.67,8.51,6.96,9.84,8.76,8.77,39,38,93,84,On Time,Late,Late,On Time,65.86,61,69,51,68,89,62,46,37,35,88,88,33,42,43,59,51,75,80,38,98,94,94,35,92,85,56,55,36,79,48,57,38,47,30,76,66,53.126,308
b6876c73-de1e-47f6-94cf-7ce23686b3c7,302,Jessica Simon,19,CSE,"PSC 6771, Box 6523
APO AA 73881",308-446-6255x6752,Lisa Mclaughlin,Sabrina Valdez,53719.9,4.16,4.54,8.9,5.77,8.46,78,61,65,93,On Time,On Time,On Time,Late,62.0,69,65,90,84,99,96,35,98,52,44,82,44,76,74,94,63,65,82,71,57,34,56,92,91,60,95,45,45,56,50,37,81,94,92,92,60,53.092000000000006,309
1f3cac39-fa47-4cc8-b569-4fe831bfe011,85,Jesus Whitehead,18,CIVIL,"523 Nelson Plaza
Lake Jamesport, CA 42580",001-283-790-5197,Marie Vasquez,John Trujillo,53581.63,4.07,4.93,9.93,6.54,5.54,91,46,99,90,Late,On Time,On Time,Late,92.6,68,64,41,56,98,30,67,33,89,55,94,32,36,83,63,87,100,58,45,54,43,49,81,79,49,75,63,70,53,31,83,43,66,58,50,56,53.028,310
06c7d76b-6631-4d5d-9579-e261577b7722,461,Dennis Henderson,18,EEE,"48311 Simmons Center
Warrenfort, MN 44695",+1-553-744-0437x946,Edward Nguyen,Jermaine George,63502.07,5.57,6.64,4.18,9.17,5.91,31,47,80,57,On Time,On Time,Late,Late,66.23,62,87,91,80,47,76,55,80,44,92,85,33,82,96,93,96,72,33,43,32,100,60,92,76,55,37,35,69,31,71,60,66,86,89,35,84,53.028,311
cae5de6a-ac4c-497e-8d2f-0e380ca5ea1c,482,Mrs. Maria Short,24,CSE,"363 Robert Tunnel
East Nicholasfort, VI 43483",(770)858-4468x356,Kevin Good,Taylor Taylor MD,65442.96,4.04,7.4,8.54,5.2,8.12,67,93,91,90,Late,On Time,On Time,Late,73.99,98,71,93,46,43,37,38,92,35,98,56,64,83,57,100,68,68,91,98,90,33,64,85,73,67,85,94,95,35,81,99,42,84,85,79,46,53.022000000000006,312
12ff578b-0b62-4bf2-9895-5347e5d12ed4,233,Beth Richard DVM,23,EEE,"052 Danielle Loaf
Josephberg, MD 83456",+1-745-728-8955,Adam Kerr,Jeffrey Sanders,84526.15,4.56,5.36,6.87,6.56,9.53,83,70,89,40,On Time,Late,Late,On Time,61.47,75,68,96,75,89,72,46,77,59,33,58,61,89,50,55,30,60,84,60,50,67,58,73,64,56,85,81,76,70,50,52,49,59,66,96,69,53.0,313
cd119a9c-df4b-4efb-b51f-358e4b6f849d,244,Karina Valentine,25,EEE,"079 Willie Pine
South Robert, VA 37512",480.727.6823x954,Donald Harper,Shannon Burch,64777.57,7.09,6.85,7.81,9.89,9.97,56,84,77,54,Late,Late,Late,On Time,78.85,65,38,50,68,61,77,35,87,63,55,75,40,66,62,58,60,70,62,44,72,44,92,47,38,76,81,66,62,46,92,34,45,90,88,52,98,52.964,314
25c93667-2983-46b0-984b-8c7df1a2dcfc,287,Jordan Porter,24,CIVIL,"7638 Susan Corner Suite 266
Tonyaville, SC 90379",596-839-6300,Cheyenne Osborn,Bradley Gallegos,87033.41,4.93,8.41,4.29,8.49,9.39,35,45,98,42,On Time,Late,Late,Late,84.33,40,85,42,96,32,38,42,73,82,41,98,47,71,97,38,63,87,77,99,86,80,67,45,94,75,69,32,45,85,74,65,88,73,75,40,30,52.944,315
4068a0bd-76f4-48a4-91f9-ebb4234d0ced,442,James Lynch,24,MECH,"80144 Johnson Junction
North Christopher, VT 36622",(513)887-1384x548,David Martin,Linda Hart,79807.32,8.92,8.91,9.73,4.43,8.73,69,43,42,71,Late,Late,Late,Late,87.96,85,65,54,100,97,47,89,73,93,33,89,40,47,34,61,53,52,51,78,31,93,68,68,32,33,60,65,55,42,100,70,32,34,91,89,96,52.938,316
9b5ce111-f137-42e8-b3ab-6d6381ce7d2a,274,Dennis Smith,24,CIVIL,"19914 Lisa Tunnel Apt. 899
Avilaland, MO 70531",(233)866-0854x8936,Ashley Meza,Kevin Johnson,82835.66,4.14,9.32,5.54,9.75,7.56,42,94,52,46,On Time,On Time,On Time,Late,99.97,36,57,95,83,92,56,78,66,59,77,73,78,46,59,70,55,44,73,86,55,57,51,57,44,69,72,36,68,98,48,56,54,41,70,63,35,52.90599999999999,317
20419f03-ff43-4518-afd2-1b7c1046e064,220,Bruce Murray,20,ECE,"121 Wang Union Suite 537
Russellbury, RI 11796",498-770-7300,Patricia York,Matthew Ramirez,89912.03,7.04,4.48,5.92,5.68,6.25,36,48,99,76,On Time,On Time,Late,Late,82.33,56,78,43,51,90,52,45,85,50,80,35,35,89,31,83,44,61,35,90,93,48,34,45,59,92,83,76,57,88,63,75,46,35,54,79,81,52.715999999999994,318
b987216a-2b0b-4a73-8734-f57c6938eee3,479,Barry Wood,22,MECH,"382 Scott Squares Suite 291
North Caroline, MA 65124",+1-333-985-2702x869,Christopher Palmer,Steven Sanchez,85369.01,4.53,7.07,9.04,8.57,8.47,46,35,81,84,On Time,Late,Late,On Time,92.96,40,40,36,31,30,76,72,83,63,80,98,76,33,52,49,65,56,57,30,95,36,75,98,50,49,68,90,35,89,81,86,82,61,90,98,36,52.686,319
6cab53ec-b7a8-4678-81f2-888f9ad655c8,112,Joseph Miller,22,CIVIL,"27447 Holmes Forks
Glennshire, NV 76286",001-415-296-9363x485,Michael Morales,Edward Fleming,81096.31,9.7,9.54,5.57,9.56,6.92,69,63,37,91,Late,On Time,On Time,Late,98.23,75,33,62,94,77,42,86,82,80,51,39,53,36,93,74,35,76,81,100,42,56,55,53,63,60,52,36,61,64,87,55,86,42,88,38,42,52.629999999999995,320
07299d74-cc6b-417d-b6d0-65cd40656613,243,Matthew Berry,21,ECE,"4860 Nelson Corners Suite 188
South Jamesburgh, LA 06585",643-448-0463x9657,Kathryn Crawford,Timothy Brown,50513.96,5.87,5.87,8.63,9.09,9.54,84,99,86,76,Late,On Time,On Time,On Time,59.42,79,96,82,73,42,48,71,62,85,41,74,77,42,33,86,57,96,92,54,91,52,38,80,58,97,49,57,44,41,60,46,90,59,72,68,59,52.592000000000006,321
9834dfe0-12c9-4acd-a6ed-cf49fddab584,59,Christine Martinez,18,CSE,"075 Raymond Shoal Apt. 776
New Michaelberg, MO 56526",+1-277-489-1796,Susan Wilson,Travis Bowman,68327.26,9.0,5.2,7.06,4.58,8.51,94,59,94,45,Late,Late,Late,On Time,95.23,91,89,85,38,44,70,57,88,93,47,55,50,63,60,99,63,74,62,62,97,78,31,76,77,83,38,99,41,62,71,58,41,34,68,52,32,52.548,322
3d831b0c-f5b9-430d-aee1-b52d50c25b07,206,Anthony Morales,18,EEE,"95480 Jones Locks Apt. 685
North Jenna, LA 65149",(898)320-2514,Jonathan Haynes,Julie Mclaughlin,82211.8,7.11,5.01,4.56,8.37,7.0,62,56,35,32,Late,On Time,On Time,Late,61.45,57,36,88,60,99,47,35,96,41,31,92,68,73,90,70,75,81,40,44,47,65,99,45,34,96,84,59,61,54,50,99,91,35,80,35,92,52.489999999999995,323
fb5452a4-c756-4782-96aa-79384f21654f,138,Zachary Hester,22,MECH,"312 Angela Gardens Suite 282
Stewartmouth, CT 84924",8204885321,Ricky Mcintyre,Ryan Sparks,63197.63,9.0,5.8,6.34,5.39,9.67,80,59,35,97,Late,On Time,On Time,Late,61.67,90,40,45,74,38,81,89,42,69,69,70,58,35,81,40,92,69,87,85,52,95,78,100,91,87,94,89,97,32,98,73,88,30,79,88,42,52.468,324
3676b518-2f4b-4ce0-9c39-117553362774,320,Danielle Gutierrez,21,ECE,"192 Shepherd Alley Suite 086
Ashleyhaven, TN 20549",896.310.6991,Dalton Brady,Steven Baker,76663.49,5.17,4.44,5.84,6.46,5.69,59,30,64,84,On Time,On Time,On Time,On Time,96.45,65,48,72,68,98,61,98,67,83,36,60,77,73,69,52,79,47,34,31,39,85,97,61,51,63,86,36,63,43,64,79,69,32,86,91,32,52.428,325
3e339e67-22df-41e9-9864-0a51c758cc78,90,Bryan Obrien,20,CIVIL,"50838 Jackson Way Apt. 294
West Daniel, GU 60901",(736)375-0894,William Roy,Michael Huffman,87670.35,7.67,4.66,6.91,9.83,8.73,86,96,59,34,Late,On Time,On Time,On Time,73.96,57,78,56,82,68,65,66,90,67,91,36,95,91,63,69,49,64,99,51,80,80,37,55,32,81,75,90,84,60,38,36,84,98,45,57,52,52.338,326
8b0bb007-6d41-4e98-9b8a-aecbbbf807f5,27,Dawn Stevens,22,ECE,"17705 Sheena Junction Apt. 874
Williamview, HI 78848",529.371.2355x21821,Jason Stevens,Anthony Ibarra,71850.21,7.43,9.49,5.26,9.09,8.05,42,61,66,36,On Time,Late,Late,Late,51.5,48,82,77,66,32,59,31,37,34,93,92,58,79,43,56,93,49,73,71,44,98,51,68,77,57,89,33,40,47,55,91,57,49,75,98,67,52.31,327
c85558ad-b4f2-42c2-82d6-3f962d814ac6,89,John Lawson,22,CSE,"026 Joseph Fields
North Mariochester, NY 97490",688-995-8511x05147,Shannon Lowery,Sarah Dixon DVM,71361.21,4.57,4.53,6.29,4.99,8.81,90,44,42,60,On Time,Late,On Time,Late,58.74,71,99,57,58,58,36,70,96,67,31,44,90,93,82,81,64,70,84,30,95,100,99,66,44,58,83,69,62,51,41,69,60,38,96,93,60,52.31,328
ff542de6-8f56-436a-95ca-ce40d935de70,284,Darius Olsen,21,CIVIL,"20610 Anderson Isle
Port Angelicaport, AK 60820",+1-987-411-9332,Tracy Hansen,Lori Miller,74349.44,9.1,7.9,5.45,8.15,8.19,33,86,33,97,On Time,Late,On Time,Late,74.32,86,52,54,60,44,61,74,54,45,45,66,34,84,37,55,39,40,56,55,70,55,49,81,91,91,74,63,34,92,33,78,60,32,63,47,54,52.302,329
00a5b6df-a039-4a48-914e-80e13fa898a0,165,Jennifer Smith,23,CIVIL,"5229 Jason Vista Suite 299
West Gerald, UT 63168",001-542-418-2431x23004,Tammie Norton,Mr. Michael Ross,68127.75,6.9,8.29,5.87,9.89,6.04,72,46,64,34,On Time,Late,On Time,On Time,94.46,83,98,90,59,77,70,94,35,51,92,53,82,95,36,55,68,90,75,53,32,69,84,59,47,73,75,56,85,49,43,100,35,35,66,100,32,52.3,330
ea783571-a5e4-482e-bb16-ddc1c3661c66,115,Travis Miller,18,EEE,"54461 Lee Highway Apt. 461
Toddmouth, AR 34049",(622)348-7404x24996,Amy Rodgers,Jessica Robinson,68353.09,9.81,5.72,6.15,4.31,7.64,58,80,96,60,On Time,Late,Late,On Time,71.52,95,77,31,95,92,48,44,38,58,42,88,56,64,49,30,81,51,82,59,78,78,49,39,75,73,89,96,91,58,40,64,59,63,66,31,51,52.23199999999999,331
3e048925-cd64-493c-95a3-54e52c62b56f,267,Juan Baker,19,MECH,"316 Alicia Mills Apt. 267
Lawsonborough, NH 74354",+1-771-258-2170x8630,Jose Kane,Michele Frost,71335.16,9.39,4.16,4.49,8.99,9.94,91,38,100,75,Late,Late,On Time,Late,62.1,76,74,54,59,37,71,86,46,88,67,90,58,40,77,77,73,63,88,68,63,92,69,97,33,78,87,54,88,42,47,41,43,73,61,58,98,52.208000000000006,332
a6ee873f-9450-47ac-9137-8732f429ec89,162,Jordan Yang,19,CIVIL,"139 Hull Harbor Suite 196
Saundersfurt, AZ 38515",(338)756-5037x239,Cheryl Fuller,Jodi Mills,81048.66,4.36,9.86,8.87,4.51,7.33,46,85,88,90,Late,Late,On Time,On Time,58.49,96,63,51,80,63,76,45,50,65,38,31,36,75,98,65,64,100,48,88,89,74,74,63,85,51,41,99,71,40,38,95,98,57,89,83,74,52.164,333
94814f66-c623-4f86-a048-c4dbbee31845,424,Kristen Smith,21,CSE,"9196 Jeremy Haven
Erikaside, GA 55973",+1-568-277-4563,Michael Bridges,Tammy Lutz,91815.96,7.71,5.51,7.13,5.41,9.94,70,52,60,51,On Time,On Time,Late,On Time,97.81,56,37,75,73,72,75,50,74,57,94,40,59,91,62,79,38,42,58,32,51,71,55,55,53,57,36,60,65,56,69,32,49,39,37,51,41,52.15,334
e844cdc5-bf8d-4cf5-b289-49a8dbca9614,20,Alexander Lyons,18,CSE,"321 Campbell Brook Suite 290
Millerchester, AR 92098",+1-772-463-0776x88202,Kayla Ortiz,Kathy James,63669.01,7.94,5.2,9.12,4.12,7.693125,80.0,62.0,96.0,50.0,On Time,Late,On Time,On Time,87.94375,61,64,100,80,54,31,63,48,66,87,85,54,89,32,33,94,92,80,97,43,84,91,92,67,75,99,33,64,52,100,57,39,38,64,63,44,52.127374999999994,335
be4b070b-1271-4e88-a8e2-1b0cf1838610,273,Jennifer Graham,25,ECE,"183 Christopher Meadow Apt. 608
West Kimberly, FL 25160",(635)691-9298x56863,Martin Mendoza,Edward Meadows,61702.59,7.95,9.06,6.92,4.5,5.38,99,57,61,36,On Time,Late,Late,On Time,54.21,43,32,34,41,75,87,59,76,74,89,97,79,64,35,64,71,40,77,42,30,91,84,70,67,31,73,52,99,82,83,31,47,89,47,65,55,52.11800000000001,336
0ae66331-2da8-4aa5-a8a7-e8207bbf9df6,408,Matthew Harrison,24,CSE,"5421 Alexander Summit Apt. 290
South Bobbyton, RI 42973",001-512-972-5323x625,Diana Moody,David Gallegos,51986.02,6.0,7.79,6.17,8.49,9.81,37,63,72,96,Late,On Time,Late,On Time,58.78,56,35,38,32,59,79,94,65,39,96,62,99,83,52,43,61,68,37,36,66,31,44,47,37,99,52,46,77,85,73,81,37,61,90,74,56,52.11800000000001,337
d2178dab-3433-4021-bc7f-2055376ed6ec,398,Jesse Santiago,18,CIVIL,"7477 Sean Turnpike
New Ronaldborough, UT 83479",(556)916-3109x430,Preston Brooks,Jeremy Prince,69634.27,7.47,7.19,7.56,4.15,9.79,99,55,89,52,On Time,Late,Late,Late,62.64,70,40,100,94,59,87,77,72,53,74,71,72,58,90,74,54,87,63,59,64,40,95,92,30,86,63,87,57,39,41,80,70,79,70,33,86,52.086,338
f65ef7da-c6bc-4e1a-8869-712f6d75e428,338,Jeffrey Stewart,20,ECE,"984 Jacob Harbor Suite 521
Port Matthew, IN 27817",001-692-663-9272x551,Lee Flynn,Brian Archer,60312.62,7.54,4.25,6.32,7.07,8.14,32,37,37,91,Late,On Time,Late,Late,64.7,61,79,47,59,49,64,54,45,54,56,67,81,44,100,36,55,77,34,86,31,72,87,42,54,38,70,35,40,67,73,57,47,36,56,37,52,51.968,339
fd6d4812-6567-4258-8c39-b836214461fa,241,Lori Lozano,22,ECE,"49387 Evan Pike Suite 025
Lake Karenstad, HI 81257",839.570.0495x141,Monica Bowman,Peggy Giles,96988.43,4.76,6.87,5.4,6.2,5.11,36,81,95,73,Late,Late,Late,Late,96.52,67,49,42,57,83,69,39,62,51,69,95,60,50,73,36,62,98,81,83,36,86,61,67,37,43,89,41,93,97,80,49,42,97,33,92,61,51.926,340
b122c48f-4983-44f6-ac45-d671fef42e35,385,Mariah Bailey,20,MECH,"21313 Andrew Street Apt. 970
East Alfred, IL 31876",+1-821-703-9791x350,Christopher Brown,Kelly Foster,57601.53,9.81,8.99,6.37,5.74,5.18,32,53,61,98,Late,On Time,Late,On Time,61.44,89,43,31,100,37,61,35,98,41,34,77,38,39,48,33,67,47,48,48,30,50,83,45,64,54,50,65,49,53,99,34,33,60,73,95,91,51.924,341
26506fcd-a371-4ef5-9617-5f349128e584,375,Angela Dixon,19,CSE,"42637 Karen Streets
West Racheltown, SC 11665",+1-806-754-4735x5820,Michael Moore,Collin Tyler,85371.97,6.42,8.42,8.96,6.43,6.52,89,81,30,82,Late,Late,Late,On Time,56.53,81,68,85,70,69,94,96,92,92,37,67,71,83,36,51,52,76,34,30,60,40,55,36,66,38,65,38,46,91,46,64,47,30,31,51,59,51.81,342
88685799-1464-43d4-a909-8b213b4b54d5,400,Daniel Hill,22,CIVIL,"56478 White Inlet Apt. 084
Michelemouth, AS 02096",854.513.6769x019,Jeffrey Moreno,Shawn Smith,57304.41,6.58,9.9,9.73,6.07,7.55,36,94,96,73,Late,Late,Late,Late,87.35,91,52,67,98,62,92,49,90,34,56,31,63,70,55,43,82,49,54,69,85,97,96,36,33,97,73,47,74,41,93,77,99,63,50,61,68,51.779999999999994,343
e370421e-4a0e-40f1-b59e-843b81d79968,117,Linda Evans,24,CSE,"USS Morris
FPO AP 49295",+1-300-996-4189x22844,Jacqueline Randolph,Jonathan Scott,80514.72,5.58,4.74,5.45,8.45,8.42,31,40,43,68,On Time,Late,On Time,Late,84.34,52,82,83,100,51,76,61,94,60,55,51,72,88,85,48,88,34,61,72,99,51,56,32,64,56,90,42,62,96,74,70,72,67,63,43,30,51.751999999999995,344
01c3e3af-ff2f-4b14-8ec8-9bc915fa1055,353,Jackie Castillo,24,MECH,"38648 Adam Fork Suite 370
Port Pamelabury, VT 44879",+1-467-288-3960,Thomas Kim,Joseph Young,97091.79,5.07,4.92,9.92,9.7,6.06,46,54,69,30,On Time,Late,Late,Late,58.61,76,75,52,78,56,74,91,99,79,48,42,69,52,90,48,66,70,64,99,77,43,44,58,64,42,57,50,98,73,31,47,55,65,59,49,61,51.734,345
ebade6fa-130f-4c97-bfba-93b30a6dcb7d,309,Walter Russo,24,CIVIL,"8728 Mitchell Stravenue Apt. 043
West Andrewland, FL 47404",+1-317-502-3420x86494,Johnny Curtis,Alyssa Cox,66456.1,7.28,5.69,5.93,6.88,9.44,44,47,82,35,On Time,On Time,On Time,Late,62.06,96,37,51,45,30,64,32,31,63,37,86,56,97,65,48,80,98,97,62,85,75,81,48,47,54,91,72,69,99,88,40,76,42,42,35,84,51.7,346
ae551923-aa8f-45b1-9de9-3c6082e9b924,439,Charles Martinez,18,CIVIL,"541 Jessica Crescent
South Jessica, NH 94389",+1-444-522-6594,Emily Roberts,Amy Chan,85703.83,6.67,9.05,4.67,7.34,9.66,70,51,51,63,Late,Late,On Time,Late,59.53,78,58,32,88,83,86,73,57,51,78,42,49,32,96,95,36,81,74,34,91,72,77,63,98,79,80,38,58,62,80,59,100,92,97,50,42,51.638,347
db005aca-39a4-46f9-ab80-ac4786af0a3d,471,Catherine Becker,21,CIVIL,"077 Bryan Route
Port Wendy, IN 34614",589-427-6113x362,Rachel Taylor,Donna Nguyen,60495.33,8.08,7.32,5.19,7.3,9.68,44,30,31,33,On Time,Late,Late,Late,80.47,51,61,94,64,59,49,34,88,91,60,81,56,42,60,74,94,95,87,73,45,71,37,59,60,48,67,55,45,42,52,67,48,65,55,85,52,51.629999999999995,348
0ed36fc7-dfef-4176-9b45-a717ae11059a,345,John Smith,21,ECE,"18088 Davis Brook
Kevinshire, DE 89222",001-984-691-5849x848,Benjamin Hodges,Angela Baker,68306.52,9.95,4.05,4.22,8.51,9.61,30,88,69,87,On Time,Late,Late,Late,57.96,39,39,48,43,50,43,64,55,37,86,55,50,31,73,42,30,75,32,53,82,59,66,75,57,64,77,37,73,90,42,30,86,58,66,42,83,51.513999999999996,349
18efc238-bba0-410a-b86a-01a2055c6338,386,Ashley Allen,25,CSE,"383 Jasmine Tunnel
Bishophaven, WI 44021",001-495-791-0606,Jessica Pena,Karen Smith,81471.61,6.41,7.11,4.58,5.87,5.08,38,91,56,34,On Time,On Time,On Time,On Time,86.42,31,75,42,49,83,30,59,43,99,89,62,44,30,44,32,54,80,87,44,71,57,91,88,83,91,81,53,44,99,55,59,72,69,31,43,39,51.5,350
7c1cdf10-cf09-4ad9-ab63-0653f005eecf,9,Kristin Jones,22,CIVIL,"18528 James Mills Suite 017
Lopezfort, PA 52598",+1-684-908-7692x768,Nancy Armstrong,Joseph Higgins,89556.05,6.3,9.55,5.24,7.3,7.31,49,90,89,32,Late,Late,On Time,On Time,59.81,74,48,87,53,68,78,41,74,61,78,38,54,60,100,91,30,100,58,87,81,55,66,77,37,50,96,38,90,91,92,81,73,31,76,90,99,51.424,351
6587af7a-a6be-4129-927b-944d581058a5,29,Linda Hughes,25,MECH,"86460 Carpenter Alley Suite 890
Tiffanyshire, MO 02511",001-439-211-5759x1371,Chelsea Warren,Marcus Daniels,58202.64,5.55,7.81,8.25,5.14,5.4,94,67,58,33,Late,On Time,Late,On Time,54.37,84,83,51,80,63,36,78,82,65,90,43,58,86,38,82,31,92,98,36,71,90,98,39,59,37,45,47,96,47,30,48,61,77,37,42,80,51.354,352
e1c456cb-b4b4-4476-8b16-a98244509035,93,Nicole Salinas,25,MECH,"22613 Raymond Summit Suite 825
South Allisonton, UT 24585",810-883-3716x928,Keith Jackson,Randall Welch,70127.13,6.94,6.55,6.53,8.42,7.08,74,90,95,55,Late,On Time,On Time,On Time,69.39,45,54,52,100,38,50,100,36,96,79,71,46,47,75,73,41,35,80,78,64,46,93,48,73,57,31,70,65,57,60,45,82,66,38,94,61,51.294000000000004,353
