ID,RollNumber,Name,Age,Course,Address,PhoneNumber,FatherName,MotherName,Income,sem 1,sem 2,sem 3,sem 4,Semester Predicted GPA,Project1,Project2,Project3,Project4,Project1_Status,Project2_Status,Project3_Status,Project4_Status,Project Predicted GPA,Aptitude1,Aptitude2,Aptitude3,Aptitude4,Aptitude5,Aptitude6,Aptitude7,Aptitude8,Aptitude9,Aptitude10,Aptitude11,Aptitude12,Communication1,Communication2,Communication3,Communication4,Communication5,Communication6,Communication7,Communication8,Communication9,Communication10,Communication11,Communication12,LogicalTest1,LogicalTest2,LogicalTest3,LogicalTest4,LogicalTest5,LogicalTest6,LogicalTest7,LogicalTest8,LogicalTest9,LogicalTest10,LogicalTest11,LogicalTest12
aef25f31-c081-4fc0-81cc-a2f79aae52cc,3229,Michael Martin,20,MECH,"977 Emily Mountains Apt. 366
New Anthonychester, OK 61894",(723)518-2070,Raymond Price,Rebecca Bennett,255592,3.64,8.2,3.96,3.62,6.540625,40,50,40,80,On Time,Late,On Time,Late,68.98125,92,21,80,95,87,96,71,81,77,87,82,77,28,14,91,81,27,81,77,73,81,33,1,100,98,87,95,89,93,82,84,74,83,72,86,90
88863c7a-8606-4b44-82a9-7ca2ac55cfdb,3230,Samantha Williams,19,CIVIL,"7428 Tucker Greens Apt. 073
South Scottfurt, DE 68137",001-291-226-9148x336,Russell Lopez,Shelley Schroeder,142365,6.07,3.17,3.99,2.61,6.049375,80,50,40,80,Late,Late,On Time,On Time,73.05,80,9,87,93,85,12,28,99,98,93,92,92,80,80,80,82,89,37,89,74,85,96,89,1,85,42,81,6,84,26,87,71,76,86,31,93
f22c444d-704d-4468-b6ad-19f8550b262d,3231,Glenn Santiago,21,CSBS,"0351 Nicholas Wall Apt. 594
Lake Brittney, OR 32482",423-950-8226,Carl Lucero,Jennifer Hernandez,216622,4.1,1.08,3.4,8.16,5.2025,50,70,70,40,On Time,Late,On Time,On Time,67.33125,95,73,70,72,96,41,77,71,89,78,76,92,82,22,89,86,83,92,78,93,27,90,73,78,82,80,95,82,83,95,80,88,90,96,87,96
277cef1f-e249-4e00-9231-eb64aa51a734,3232,Ashley Tucker,24,CSBS,"6095 Manuel Field Apt. 211
West Michelle, OR 09675",(768)239-9647x0358,Kenneth Johnson,Alexandra Garcia,578545,1.16,6.01,1.09,8.26,6.11375,80,50,50,80,Late,On Time,Late,Late,72.6125,77,76,95,88,100,98,83,77,92,73,82,78,87,92,77,75,1,89,84,94,71,93,88,83,85,92,100,17,91,87,100,92,94,73,84,90
95eefc89-3097-43f8-a0a9-e7f879d6a356,3233,Dana Hinton,25,CSBS,"68095 Donna Walk
West Kayla, CA 48761",415.307.6523x7924,Noah Hunt,Elizabeth Russell,864435,6.78,6.47,6.15,2.22,6.598125,80,40,70,50,On Time,On Time,On Time,Late,63.475,83,40,39,91,91,2,75,97,74,81,93,22,8,90,83,83,92,75,28,17,14,50,78,78,86,93,73,72,93,77,71,80,96,100,99,16
fab462c3-8fde-47d1-a98d-26af87547468,3234,Jason Hickman,19,CSBS,"192 Sandy Loaf Apt. 768
North Edwardview, NE 11914",565.640.1980x3728,Jon Jackson,Alexandra Banks,704180,0.38,9.37,0.58,6.44,5.2025,80,60,30,70,On Time,On Time,Late,On Time,63.475,98,71,77,34,81,74,79,89,91,93,91,96,73,4,95,88,8,76,83,11,90,95,84,97,81,8,76,10,92,85,70,80,88,92,76,18
63d65444-9a11-4811-bd66-fffcb9dacf97,3235,Noah Scott,23,CSBS,"80830 Jackson Fields
Johnsonview, CA 72173",+1-853-313-9630x45418,Scott Mcdonald,Veronica Boyd,505209,6.16,7.77,9.13,4.76,7.63,70,40,70,70,On Time,On Time,Late,Late,73.05,88,86,75,38,73,77,99,87,42,91,85,94,91,98,71,75,78,99,93,28,99,39,99,37,18,78,94,95,90,73,75,74,78,41,94,90
08847ee7-b3dc-4b70-af5b-7c6b2ed294be,3236,Kim Hamilton,23,ECE,"9564 Caldwell Inlet Suite 705
Braunville, UT 92989",+1-827-354-1014x47053,Travis Coleman,Ashley Lopez,346228,1.09,2.91,1.2,3.87,5.15875,40,50,80,40,Late,On Time,Late,On Time,68.98125,77,81,81,79,94,98,88,83,99,76,99,89,90,82,80,33,40,91,49,86,80,84,23,76,89,92,87,79,47,89,72,86,77,98,80,82
eafc4254-3076-4bad-9f6f-f1f8c056f13f,3237,Mr. Joshua Rodriguez,20,CSBS,"7620 Sandy Extensions Apt. 204
New Sheryl, DE 84386",251-232-1326x6411,Frank White,Nicole Baker,934612,4.63,5.53,7.05,9.3,7.264375,60,40,30,60,Late,On Time,Late,Late,67.99375,21,26,90,97,41,99,100,13,71,91,94,78,83,76,29,75,74,91,15,90,73,96,96,93,74,6,95,95,89,89,82,88,73,81,94,94
221a88c4-3dbb-42a1-9e79-26e217b4f239,3238,Aaron Trevino,20,AIDS,"94115 Elizabeth Station Suite 902
Michelleside, SD 03269",-8559,Mike Rasmussen,Melissa Turner,635883,4.54,6.99,3.57,8.47,6.445625,80,70,40,40,On Time,Late,On Time,On Time,67.33125,98,97,99,83,87,89,48,89,83,90,93,95,39,70,11,94,96,94,84,30,80,23,45,74,34,94,89,91,93,80,81,89,84,74,85,78
52d19bcb-19da-4e07-9a7a-f904fc34ed67,3239,Patrick Miller,20,CSBS,"0457 Roberts Corner Apt. 011
Port Coreymouth, AR 22150",+1-496-952-4818x0782,Ronald Mitchell,Mary Maynard,745581,4.53,1.65,0.33,9.1,5.40875,43,80,30,70,Late,On Time,On Time,On Time,72.31875,37,3,76,80,86,94,15,78,75,74,100,78,94,92,92,72,90,75,73,71,84,88,83,91,40,97,88,28,74,99,98,34,19,18,82,17
9eadc01d-7c52-48ce-acaa-5bc551ae7d65,3240,David Fields,23,ECE,"1093 Jenna Fork Apt. 324
Lake Trevorfurt, UT 03489",6177010216,Francis West,Michelle Ford,543497,6.73,5.94,0.5,9.39,6.3975,50,80,60,70,On Time,Late,Late,Late,72.6125,72,93,79,85,83,78,18,77,76,89,95,86,83,95,91,43,8,82,36,17,99,12,91,90,5,85,94,82,46,76,82,71,92,72,97,92
6d18117c-0a8b-4541-8956-f1173e3237ad,3241,Jack Jensen,23,CIVIL,"932 Pena Dale Apt. 373
Lake Brenda, CO 87756",289.810.4214x720,Kyle Dean,Krystal Rodriguez,646605,1.19,4.63,5.14,9.56,6.76,30,80,40,60,On Time,On Time,On Time,Late,68.98125,39,98,91,85,70,90,75,73,99,95,91,34,94,90,86,96,44,96,84,94,23,88,75,84,71,81,89,75,97,94,93,25,73,78,20,89
d7a7e40a-10bb-46ba-9358-b938e2e89173,3242,Angela Wood,23,MECH,"79414 Christy Drives
Moorechester, CO 36747",-1282,Bryan Bradley,Nicole Spears,778765,2.14,0.84,5.21,5.29,5.729375,30,50,80,30,Late,On Time,On Time,Late,67.99375,85,89,10,43,94,88,82,84,77,84,6,85,86,80,14,93,97,77,100,99,77,75,73,96,99,81,73,75,71,13,87,87,15,72,77,49
852d1e19-2cf3-42f4-946a-b8bfaaf02b6e,3243,Toni Smith,18,EEE,"7693 Holt Plaza
Russellchester, CO 94054",4905609274,Carl Moran,Denise Walker,362856,2.22,7.79,5.2,4.36,6.34625,40,30,60,30,Late,Late,On Time,On Time,56.29375,85,93,88,74,90,95,97,80,76,83,99,99,78,85,74,72,81,93,42,78,82,73,79,100,78,87,87,75,82,42,86,74,78,70,76,74
ec71de90-9d13-4072-a7cc-c65c9fe51c23,3244,Rachel King,20,ECE,"PSC 8976, Box 3447
APO AA 21370",826.312.4445x9100,Jason Newman,Ruth May,355016,9.06,2.25,2.69,6.77,6.02125,80,70,60,40,On Time,On Time,Late,Late,73.05,6,88,98,74,0,25,30,7,80,71,89,72,20,27,75,18,95,94,33,98,81,71,81,32,100,86,82,95,90,7,85,93,91,85,48,88
65fe0e1d-5706-42a0-bc85-bbd0bcc16a73,3245,Mercedes Schroeder,20,EEE,"3326 Jack Spur Apt. 913
Catherineshire, NV 05722",7403846902,Douglas Todd,Shannon Faulkner,164843,6.97,1.2,0.88,3.82,5.41,70,30,50,70,On Time,Late,Late,Late,67.40625,86,89,77,78,95,79,78,81,80,98,98,70,46,95,4,93,93,5,10,39,83,85,87,92,36,42,28,77,92,1,78,47,38,98,72,10
08a6fd01-d22a-47bc-b9ed-3a83e85d2211,3246,Edward Miller,25,CSE,"19418 Riggs Road Apt. 589
Harriston, TX 16158",001-396-497-7149x74426,Zachary Potter,Kimberly Martin,900607,6.06,5.16,9.61,0.04,6.9075,70,50,80,70,On Time,On Time,Late,On Time,75.48125,94,76,26,49,90,92,38,88,99,96,85,92,80,83,77,80,88,84,79,99,12,31,89,98,17,88,72,70,82,91,82,90,83,39,77,96
63027efd-e4f4-4aee-bbd7-2b76a727bc62,3247,John Tucker,18,ECE,"Unit 0622 Box 0856
DPO AA 14530",001-957-225-9723x39242,Keith Griffith,Mrs. Rhonda Castillo,165264,5.85,8.86,0.96,9.09,7.2975,50,60,70,60,Late,On Time,On Time,On Time,63.475,78,16,77,88,92,96,10,36,73,81,82,74,89,77,95,84,89,98,89,97,71,83,92,92,73,86,86,75,7,93,76,92,96,94,47,81
36166b66-0031-43ba-8259-34dc6dd7d8cb,3248,Maria Strickland,24,CSE,"396 Anderson Forks
Lake Brandonville, MT 72997",625.756.3809x494,Christopher Jordan,Katie Castillo,398501,1.11,2.4,4.18,8.26,5.629375,30,60,70,80,Late,Late,On Time,On Time,63.475,95,72,83,70,83,94,79,95,30,77,76,77,9,37,98,79,87,97,93,92,100,81,81,78,81,76,80,92,92,94,87,74,40,89,90,31
0b6eb2bd-1772-4e66-adce-9432a13f1698,3249,Jessica Romero,19,CSBS,"0967 Steven Rest
South Danielburgh, MA 45610",+1-481-702-4167x43574,Brian Welch,Barbara Scott,168151,9.6,0.74,8.72,6.59,7.50125,70,80,40,50,Late,On Time,On Time,Late,63.475,80,71,22,78,0,78,71,28,37,32,15,24,82,37,86,45,85,91,26,92,18,83,42,83,84,97,92,99,72,81,82,94,72,75,73,88
94b6e846-093c-46b7-9f59-dfbacd5d876b,3250,Timothy Bowen,18,CIVIL,"2204 Lauren Mission Suite 813
Gilbertfort, MN 73139",-8439,Taylor Abbott,Cynthia Carey,418772,5.28,6.96,0.71,9.72,7.356875,30,50,30,40,Late,On Time,On Time,Late,59.075,93,80,96,41,88,74,18,73,90,92,99,80,70,93,94,35,95,72,71,84,92,73,84,95,86,82,86,99,88,90,75,21,73,18,72,81
7a3e9d05-186f-4432-9a2f-960c4fcb9d21,3251,Matthew Peters,22,EEE,"641 Black Lake Suite 299
New Melindaside, DC 27858",576-305-4700,Daniel Yates,Natasha Russell,617080,7.05,6.53,9.13,5.68,7.010625,80,40,30,50,Late,On Time,On Time,On Time,61.00625,29,9,87,81,11,76,100,82,87,86,90,85,77,88,83,86,71,72,78,76,74,98,26,73,0,72,83,39,79,99,92,78,89,82,77,20
11c33d5b-f523-407c-b06f-5846ccdacdb7,3252,Christian Nichols,22,EEE,"269 Rebecca Island Suite 061
West David, DE 93535",786.894.3306x6203,David Richardson,Whitney Jackson,219323,5.3,4.31,8.46,4.41,6.48625,40,40,30,80,On Time,On Time,Late,On Time,67.99375,98,78,74,1,25,95,79,70,70,98,23,87,93,95,79,88,97,86,98,94,73,98,35,90,72,87,93,72,93,75,45,80,100,71,77,45
5dd01169-1848-43f0-b94f-070426100ce2,3253,Jeffrey Webb,19,EEE,"5379 Chen Dale Apt. 835
Robertston, NM 03593",-10667,George Finley,Morgan Stokes,324883,7.29,1.16,9,3.71,6.963125,80,70,50,80,On Time,On Time,Late,On Time,71.375,97,37,88,36,91,74,20,14,12,77,96,98,72,89,99,96,43,74,74,77,77,92,97,89,98,83,100,85,92,72,91,19,87,43,83,50
88adc67e-7e42-4294-8f8b-50eb57d0dcd6,3254,Yvonne Ritter,19,MECH,"6825 Hines Pass Apt. 124
New Davidtown, AZ 24400",001-224-465-5467x7122,Anthony Novak,Michelle Williams,140393,5.79,9.87,0.97,3.06,6.396875,80,50,80,70,Late,On Time,Late,On Time,71.375,28,81,72,100,96,78,33,79,91,14,82,72,79,71,78,24,74,11,88,98,97,82,93,96,98,89,97,80,44,87,77,79,78,71,81,74
443e401f-047b-443c-b563-d0cba0f12539,3255,Michael Torres,23,EEE,"5613 Cassandra Mountains Apt. 821
Markchester, NE 47800",+1-534-715-4094x833,Stephen Reeves,Laura Burke,925179,9.44,8.16,1.42,6.71,6.416875,50,30,80,70,Late,On Time,Late,Late,67.33125,80,73,76,76,22,92,6,92,85,11,85,40,47,98,77,97,79,78,96,72,81,98,93,76,77,94,79,75,77,75,93,85,76,77,91,83
70ecae08-40e7-4fb3-9f65-2696802623b5,3256,Susan Harris,22,MECH,"013 Brandy Parkways
Lake Daniel, AS 41496",9073633325,Thomas Munoz,Sarah Martin,838833,3.13,2.38,7.65,0.26,5.729375,60,80,60,50,On Time,On Time,On Time,On Time,73.05,84,71,49,46,92,86,77,75,32,74,77,99,94,86,81,79,96,94,48,86,99,91,2,100,95,71,27,77,75,74,79,41,39,41,97,91
dd479bce-8729-4186-b992-0f42bf8f6d27,3257,Taylor Gonzales,22,EEE,"51364 Taylor Pines Suite 809
Lake Jenniferview, ID 95090",(657)455-5371x015,Brian Rice,Catherine Graham,653958,6.73,9.87,4.98,7.19,7.820625,30,70,70,70,Late,On Time,On Time,Late,63.475,48,83,89,80,88,88,90,85,70,85,90,90,78,85,73,75,89,6,96,71,96,93,76,77,90,71,90,18,75,81,100,100,99,23,96,72
b9732bb6-a5c1-4ed4-8ba2-d03d98802b1b,3258,Brandon Mitchell,23,EEE,"00984 Michael Summit Apt. 033
East Christinabury, VI 70339",711-545-3554x6612,James Powers,Crystal Rose,553180,3.29,7.47,9.79,9.68,7.726875,60,80,70,40,Late,Late,Late,On Time,73.05,31,82,72,70,82,92,88,91,97,79,39,25,71,71,40,90,25,32,6,79,89,25,93,28,96,39,72,72,73,80,84,79,86,71,80,87
3b7af59c-8632-423c-aec4-a7928b5fda1e,3259,Marie Erickson,22,AIDS,"944 Robinson Orchard
New Matthewside, VT 55415",927-506-9545,Jonathan Montgomery,Alicia Rogers,274790,1.48,3.77,0.35,6.93,5.41,70,40,50,30,On Time,On Time,On Time,Late,67.99375,73,78,84,91,78,73,83,93,95,93,74,87,98,71,79,79,77,88,73,97,81,98,85,74,99,35,93,96,78,78,93,94,87,82,76,32
484ace01-7090-48c5-aeba-ebeb01395f4e,3260,Erin Whitney,22,MECH,"809 Morris Branch Suite 323
Pettybury, UT 41265",001-490-471-4694x7587,Corey Novak,Ashley Hodge,134745,8.99,7.52,7.09,0.57,6.975,80,30,80,40,On Time,Late,Late,On Time,67.33125,4,100,92,44,99,77,72,15,88,84,98,90,91,91,2,82,72,4,99,83,84,75,86,30,75,82,92,74,85,73,88,74,73,1,90,30
50e7ddf8-be12-4763-a292-784142654213,3261,Christopher Flores MD,21,EEE,"582 Daniel Pines Suite 228
Davidchester, OR 13326",7927632043,Manuel Boyd,Jessica Carpenter,90143,0.33,1.1,1.5,1.97,4.905625,30,50,50,50,Late,Late,Late,On Time,56.01875,71,88,72,81,79,19,87,85,92,99,81,44,0,26,80,95,88,73,95,80,81,98,94,20,11,99,97,75,85,90,90,86,87,73,81,96
fa01de22-7650-4fd6-98d0-3ee0a06423db,3262,Brittany Wong,25,AIDS,"6159 Browning Station Suite 245
New Bobbystad, KS 08437",001-859-926-3428,Curtis Savage,Amy Anderson,323405,0.78,9.48,1.86,6.42,6.225,60,40,40,50,Late,Late,Late,On Time,67.99375,10,77,93,37,76,95,75,83,11,16,31,88,93,95,2,32,97,41,95,88,77,91,96,87,96,84,74,73,96,95,82,98,78,22,96,92
6463e271-8c2a-45f0-b9a5-1bd4393740b8,3263,Erin Hernandez,19,CSBS,"USNS Stein
FPO AE 65807",(540)907-1278,Timothy Castillo,Kara Guzman,134010,9.06,4.18,1.59,9.76,7.229375,80,50,70,40,On Time,On Time,Late,On Time,63.475,90,98,82,79,22,77,81,79,77,90,84,76,97,22,97,38,42,76,47,86,71,96,14,83,5,88,76,90,73,94,91,79,25,77,75,48
26858064-481b-45c4-b090-81857dc8e9d0,3264,John Rice,18,CSBS,"6984 Donald Radial Suite 803
Mooreland, VI 42119",909-565-5798,Mark Lewis,Julia Dunn,50923,2.08,3.58,6.91,5.35,6.6575,30,40,70,60,On Time,Late,Late,Late,61.00625,19,97,92,85,95,95,10,82,29,89,79,87,81,71,16,8,83,21,99,78,91,89,87,95,8,2,85,73,79,34,86,25,80,91,27,85
cafab313-5601-4707-86c4-24e9067b71ce,3265,George Blanchard,23,CSBS,"7488 Jamie Pine Apt. 903
Austinberg, GU 04529",001-613-828-4139x2758,Bruce Krause,Sarah Day,588427,5.01,9.44,0.51,3.52,6.225,60,60,40,80,Late,On Time,On Time,On Time,63.475,89,94,84,79,78,91,78,94,71,82,96,95,100,77,83,96,17,82,87,11,92,86,83,99,75,27,79,86,78,88,73,97,17,80,89,79
79af2ba6-b1c4-42e3-a718-ccad734dd718,3266,Mary Hall,24,AIDS,"37696 Jacobs Via Apt. 853
North Wayne, IL 45069",(644)592-0118x97394,Alexander Manning,Erin Thomas,111218,4.21,3.32,5.02,8.85,5.91125,60,30,80,50,Late,Late,On Time,Late,67.40625,93,86,79,75,96,40,87,70,87,77,92,94,80,46,89,27,91,93,26,80,97,84,88,99,88,36,86,78,82,77,71,82,36,80,72,98
9f67cdc5-1fe1-483f-aff8-0a7e3bae4b63,3267,Jessica Rivera,23,MECH,"28649 Steven Oval Suite 505
East Lydiaview, HI 76150",(627)915-5789x11427,Ryan Luna,Kayla Mcbride,580631,7.29,7.78,5.07,8.2,7.155,30,70,70,70,Late,Late,On Time,On Time,63.475,91,83,83,77,76,79,13,17,86,96,79,79,6,76,80,81,72,81,86,1,93,96,80,23,73,71,83,44,26,70,40,77,97,93,29,93
699465c6-cbe3-4e37-a015-f16901fcfaaf,3268,Bianca Brown,24,EEE,"9546 Anthony Ville Suite 303
North Christopherburgh, PR 13641",868-920-8821x3374,Christopher Gill,Mrs. Julie Robbins,162279,6.68,5.14,9.29,6.2,7.825625,60,40,30,30,On Time,On Time,On Time,On Time,56.29375,73,79,85,100,80,73,72,13,99,12,83,94,96,78,78,4,94,98,87,14,29,79,97,36,1,40,84,22,96,23,73,86,100,71,79,86
77138135-53ff-45f7-bc1d-86ae7569ef98,3269,Cameron Hamilton,22,ECE,"6523 Susan Hills
Evansside, AZ 20414",812-565-8269x74602,Matthew Walters,Brandi Perez,860307,7.84,9.86,2.25,8.39,7.155,80,50,50,50,On Time,Late,Late,On Time,67.33125,93,12,98,97,43,90,1,84,77,7,74,95,18,96,94,27,34,3,74,89,91,1,91,72,99,78,84,81,84,90,79,74,89,76,98,98
d90e3db4-ae1c-4a16-ace1-75bb57d1dbe5,3270,Jasmin Vaughn,22,EEE,"65810 Lee Motorway Suite 301
West Kaitlin, MD 68065",875.902.3407,Gregory Howell,Kara Peterson,902241,2.9,3.35,8.1,9.69,6.415,80,70,60,70,On Time,Late,On Time,On Time,71.375,21,97,11,97,87,77,70,79,83,94,74,97,83,76,89,83,79,78,12,83,94,82,94,90,36,4,95,99,72,10,96,26,83,94,76,90
5859653a-8f02-4215-bf1d-1272957f6deb,3271,James Mccoy,21,MECH,"85103 Nelson Ferry Apt. 376
North Matthewbury, NE 97946",677-864-6317x47291,Steven Trujillo,Sara Diaz,973854,3.77,5.5,2.63,9.02,6.360625,60,70,30,80,Late,Late,Late,On Time,63.475,92,87,72,84,95,89,43,36,37,78,92,75,79,89,99,91,97,77,83,91,72,31,76,92,89,80,92,72,31,84,96,98,21,71,77,85
b479946b-495e-49b3-861f-a22abde51dae,3272,Timothy Valenzuela,21,EEE,"769 Maurice Lakes
Evansmouth, MS 96543",4852109011,Anthony Ali,Kathy Kelley,132292,9.27,4.94,5.33,8.45,7.163125,50,60,30,50,On Time,On Time,Late,On Time,67.99375,83,89,7,82,97,98,81,86,99,34,78,43,81,17,86,93,5,97,31,74,22,49,89,82,83,6,24,49,92,44,12,86,85,45,17,99
fa11cd93-6d52-4b43-91ef-d18d05bfcf82,3273,Gary Thomas,19,CSBS,"0349 Bentley Alley
Port Raymondport, SD 91889",(886)377-1359x7627,Paul Gonzalez,Shirley Molina,594502,1.46,0.08,1.32,5.36,5.15875,40,60,40,80,On Time,Late,Late,On Time,67.40625,40,35,43,97,89,72,89,88,89,98,77,92,71,94,71,99,28,97,95,99,97,77,97,75,91,31,74,46,77,71,70,83,45,46,87,84
0337e268-fb47-4d26-bd47-22384ced4945,3274,Jennifer Greer,20,CSBS,"029 Garcia Knolls Apt. 655
North Kellieshire, PR 06882",(979)458-8814x1315,Daniel Keller,Jennifer Goodwin,204573,4.22,9.29,8.85,4.88,7.770625,30,30,30,50,Late,Late,On Time,Late,57.29375,76,20,85,78,79,49,76,84,71,48,73,25,79,95,14,71,99,71,98,85,87,95,96,37,84,24,99,73,97,79,80,89,76,19,86,89
0dc5002e-b8e5-4c6c-9d29-44870595a554,3275,Steven Thompson,24,CSE,"80679 Kristi Ports Apt. 469
Wrightbury, MD 36508",(454)426-2238x411,David Ward,Christine Parks,270814,1.55,3.82,8.69,1.71,5.8825,50,40,30,40,On Time,Late,Late,Late,56.29375,72,78,74,89,98,99,76,76,78,19,78,91,6,71,94,89,16,77,98,5,78,80,78,82,85,92,88,90,87,89,71,15,74,5,85,86
d7547d0e-3801-41e5-9dbc-18139443486c,3276,Marilyn Mcdonald,22,MECH,"4142 Lisa Well Suite 773
North Michaelburgh, PW 31029",786.865.5060,Justin Horn,Angel Perez,691554,6.15,4.46,2.66,6.64,6.809375,70,80,30,70,On Time,On Time,On Time,On Time,73.05,92,72,95,99,90,78,83,94,94,87,15,32,8,78,97,78,84,95,87,45,77,49,96,85,89,95,99,82,85,80,43,45,79,91,89,91
9b12c8e5-ada5-4af9-b763-e3d7f1a19f18,3277,Justin Li,20,CIVIL,"9369 Patterson Rapid
New Evelyn, HI 15329",418-450-6040x4256,John Frost,Christine Thomas,718798,0.21,8.03,8.69,8.67,7.14125,70,80,50,70,On Time,Late,On Time,On Time,75.48125,10,85,15,92,4,92,71,88,19,72,75,81,72,92,87,41,93,82,92,83,76,34,70,81,76,33,72,0,77,22,89,73,40,30,73,46
de01f7c5-e433-4bff-bf87-2f3eace3d8fa,3278,Vickie Soto,18,CIVIL,"USCGC Patterson
FPO AP 63151",3996883574,Roger Jones,Kristine Daniel,192599,3.19,3.83,8.4,1.39,5.2025,80,70,40,30,Late,Late,On Time,Late,67.40625,17,47,92,96,75,87,71,76,96,13,91,88,84,94,79,74,75,70,75,97,89,38,5,87,83,92,83,88,77,84,70,93,97,75,21,92
b81b70d3-a648-4fce-bd59-f3196e01e2a5,3279,Todd Smith,19,EEE,"6271 Derek Meadow
West Christopherfort, CT 44878",001-468-456-0713x5082,Derek Reynolds,Pamela Williamson,856580,1.08,4.3,8.02,2.88,6.045625,30,40,30,70,On Time,Late,On Time,On Time,63.04375,79,72,81,97,74,30,94,80,85,70,86,26,97,13,79,20,41,35,98,90,87,99,71,79,81,74,72,77,78,93,82,79,96,86,71,99
5dc3f130-98bd-42ac-8c19-ef9d6af68eda,3280,Jeffrey Smith,19,CSE,"279 Bryan Locks Suite 202
Rachelburgh, DE 24359",947-216-9534x30156,Matthew Perry Jr.,Kim Crawford,354742,9.1,5.17,9.54,4.69,7.435625,60,50,60,70,Late,Late,On Time,Late,63.475,92,21,30,71,87,75,97,28,85,74,91,2,83,95,80,71,80,97,88,94,89,72,70,89,93,80,26,74,88,78,73,19,73,92,82,84
6394fb9f-7c6f-45cc-b9ab-f240e5a21bba,3281,Anne Coleman,23,CSE,"656 Robert Passage Apt. 258
East Herbert, KS 99752",950-921-5009x8613,Seth Gonzalez,Patricia Harrell,650986,9.38,3.13,5.49,3.4,5.91125,50,40,30,30,Late,Late,Late,Late,59.075,76,77,99,9,95,70,49,81,88,72,75,92,92,73,79,80,89,96,87,12,73,100,31,33,88,84,93,86,73,73,89,80,74,20,94,96
e3864242-e1b1-4c86-bf79-5242ab50224d,3282,Robert Marks,20,MECH,"17785 Spears Crossing Suite 921
West Christopher, GU 41698",001-899-518-0182,Corey Arroyo,Rose Brooks,92928,6.51,8.7,3.92,8.04,6.75125,40,50,30,40,On Time,On Time,On Time,Late,56.29375,72,95,76,88,36,78,23,76,73,98,95,76,93,83,80,24,91,97,96,94,100,84,84,22,79,23,99,1,95,90,73,88,24,80,80,40
ad6d2fb0-7e95-4245-bf85-2531db4b2b63,3283,Joseph Christensen,23,ECE,"47676 Montes Creek Apt. 822
New Donald, ME 41412",2559608815,James Walker,Mary Carter,592959,2.99,3.35,1.14,1.11,5.15875,30,80,60,30,On Time,Late,On Time,On Time,61.00625,1,82,96,97,71,85,78,81,75,74,97,77,71,96,86,18,94,92,74,93,3,99,38,77,71,90,83,95,79,85,98,48,91,94,85,96
b903c581-dcf4-4618-b97c-1746ecd4bdd7,3284,Johnny Navarro,24,ECE,"61958 Erik Ridges
Victoriatown, ME 35302",+1-767-595-4435x850,Jon Rodriguez,Rebecca Wang,908834,2.89,0.11,9.92,6.32,6.58375,60,60,40,30,On Time,On Time,Late,On Time,67.99375,44,78,97,94,98,90,79,80,96,80,80,79,82,98,95,42,74,87,28,87,73,82,83,78,74,95,71,79,89,10,90,98,91,93,72,84
b277ed6d-9213-4eb8-96d8-0dd1339a535c,3285,Jonathan Good,19,ECE,"Unit 5401 Box 6389
DPO AA 36240",544-616-2066x4475,Nicholas Kerr,Lindsey Jackson,667997,5.91,1.12,3.92,8.33,6.58375,30,60,40,60,On Time,Late,On Time,On Time,67.99375,99,75,90,87,77,73,78,85,90,77,33,79,45,99,92,92,42,94,97,49,90,94,95,41,74,14,71,89,32,76,99,94,83,1,34,1
9955a3bf-4224-40bb-9bda-f051d7fde7bc,3286,Kelsey Huber,23,CSBS,"837 Willis Burg
New Vincentland, MI 28506",575-543-9871x18564,Christian Wang,Kathryn Nunez,166479,9.38,1.39,2.22,8.56,6.556875,80,80,70,70,On Time,Late,On Time,On Time,75.68125,30,85,71,79,92,73,92,96,31,94,75,75,97,16,70,85,84,91,80,90,70,25,83,96,73,93,93,89,77,97,88,71,92,96,24,96
a9d390be-349e-4aff-b571-57500708890c,3287,Brittany Bell,18,ECE,"1375 Williams Causeway
East Matthewberg, NH 33478",607-710-8592,Tony Moore,Destiny Lee,190542,7.61,0.71,5.68,3.31,6.18875,60,50,40,30,Late,Late,On Time,On Time,56.01875,91,99,95,94,76,78,31,36,24,2,84,72,84,70,39,96,72,94,80,94,35,80,0,27,78,70,82,83,83,78,33,81,96,88,41,92
330789ce-6a75-44c3-a56a-7d4e69ab03f5,3288,Dr. Rebekah Sanchez,25,AIDS,"38424 Patrick Flat Suite 185
East Maryside, AZ 16656",001-262-711-3026x43299,David Saunders,Lisa Rodriguez,564131,9.41,5.98,2.52,2.12,6.74875,30,30,80,60,Late,Late,On Time,On Time,61.00625,76,82,4,98,79,94,89,72,70,75,76,89,83,11,84,100,50,86,78,79,76,82,47,98,87,41,83,80,91,97,88,79,48,88,71,75
828f6682-bacf-4618-8c1c-895f3473daac,3289,Sarah Harris,24,CSE,"62513 Smith Shoals Apt. 364
South Heidi, MA 29254",464-716-4252,John Hernandez,Katie Wu,167582,7.76,0.07,4.3,5.45,6.6075,30,70,70,60,On Time,On Time,On Time,On Time,67.33125,75,40,9,89,24,23,85,98,87,37,80,47,71,74,41,23,91,95,4,95,96,99,81,75,85,71,97,10,94,92,74,33,84,76,97,84
